timestamp,sensor_id,location,temperature,humidity,vpd,dew_point,ec,ph,co2,battery_level,voltage,data_delay,is_anomaly,anomaly_type,anomaly_description,anomaly
2024-01-16 22:00:00,GH001,โรงเรือนเพาะเห็ด 1,27.2,86.4,0.49,24.72,1.65,6.22,806.5,20.4,3.31,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-16 23:00:00,GH001,โรงเรือนเพาะเห็ด 1,26.1,86.7,0.45,23.65,1.49,6.34,832.5,20.2,3.44,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-17 00:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.7,80.0,0.66,22.0,1.51,6.68,762.6,20.0,3.41,0,False,,,normal
2024-01-17 01:00:00,GH001,โรงเรือนเพาะเห็ด 1,27.2,81.0,0.68,23.64,1.46,6.37,776.6,19.8,3.34,0,False,,,normal
2024-01-17 02:00:00,GH001,โรงเรือนเพาะเห็ด 1,26.5,75.3,0.86,21.81,1.62,6.37,754.1,19.6,3.31,0,False,,,normal
2024-01-17 03:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.4,79.6,0.79,24.48,1.45,6.19,818.7,19.4,3.29,0,False,,,normal
2024-01-17 04:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.1,73.1,1.02,22.78,1.52,6.35,809.3,19.2,3.39,0,False,,,normal
2024-01-17 05:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.5,74.1,1.01,23.44,1.56,5.92,718.6,19.0,3.38,0,False,,,normal
2024-01-17 06:00:00,GH001,โรงเรือนเพาะเห็ด 1,26.8,74.7,0.89,21.96,1.57,6.44,670.1,18.8,3.3,0,False,,,normal
2024-01-17 07:00:00,GH001,โรงเรือนเพาะเห็ด 1,26.9,80.9,0.68,23.34,1.45,6.28,759.6,18.5,3.29,0,False,,,normal
2024-01-17 08:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.8,73.6,1.04,23.57,1.51,6.55,691.4,18.3,3.4,0,False,,,normal
2024-01-17 09:00:00,GH001,โรงเรือนเพาะเห็ด 1,26.8,75.0,0.88,22.0,1.63,6.24,784.2,18.1,3.32,0,False,,,normal
2024-01-17 10:00:00,GH001,โรงเรือนเพาะเห็ด 1,27.6,76.2,0.88,23.02,1.5,6.3,805.1,17.9,3.3,0,False,,,normal
2024-01-17 11:00:00,GH001,โรงเรือนเพาะเห็ด 1,26.7,78.1,0.76,22.53,1.6,6.54,851.3,17.7,3.3,0,False,,,normal
2024-01-17 12:00:00,GH001,โรงเรือนเพาะเห็ด 1,26.9,84.5,0.55,24.03,1.31,6.77,767.5,17.5,3.29,0,False,,,normal
2024-01-17 13:00:00,GH001,โรงเรือนเพาะเห็ด 1,24.8,86.1,0.43,22.3,1.5,6.6,729.7,17.3,3.44,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-17 14:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.4,90.0,0.32,23.63,1.6,6.37,815.8,17.1,3.38,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-17 15:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.5,91.3,0.28,23.97,1.47,6.13,765.1,16.9,3.4,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-17 16:00:00,GH001,โรงเรือนเพาะเห็ด 1,27.3,87.5,0.45,25.02,1.37,6.49,803.6,16.7,3.34,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-17 17:00:00,GH001,โรงเรือนเพาะเห็ด 1,21.6,94.6,0.14,20.71,1.46,6.13,965.5,16.5,3.28,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-17 18:00:00,GH001,โรงเรือนเพาะเห็ด 1,24.5,89.2,0.33,22.6,1.44,6.58,806.3,16.2,3.35,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-17 19:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.7,92.2,0.26,24.35,1.62,6.24,781.0,16.0,3.43,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-17 20:00:00,GH001,โรงเรือนเพาะเห็ด 1,23.2,87.6,0.35,21.05,1.5,6.49,780.2,15.8,3.37,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-17 21:00:00,GH001,โรงเรือนเพาะเห็ด 1,26.2,89.7,0.35,24.41,1.48,6.21,878.4,15.6,3.37,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-17 22:00:00,GH001,โรงเรือนเพาะเห็ด 1,23.8,84.3,0.46,20.95,1.63,6.38,850.8,15.4,3.27,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-17 23:00:00,GH001,โรงเรือนเพาะเห็ด 1,24.4,89.9,0.31,22.66,1.5,6.52,797.0,15.2,3.3,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-18 00:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.7,84.1,0.53,22.83,1.37,6.18,727.5,15.0,3.34,0,False,,,normal
2024-01-18 01:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.8,81.1,0.63,22.28,1.38,6.23,661.1,14.8,3.42,0,False,,,normal
2024-01-18 02:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.3,81.6,0.71,24.89,1.49,6.39,770.7,14.6,3.29,0,False,,,normal
2024-01-18 03:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.9,78.7,0.85,24.83,1.49,6.43,810.3,14.4,3.34,0,False,,,normal
2024-01-18 04:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.1,77.7,0.85,23.86,1.54,6.46,755.1,14.2,3.37,0,False,,,normal
2024-01-18 05:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.6,75.6,0.95,23.82,1.47,6.49,798.9,14.0,3.38,0,False,,,normal
2024-01-18 06:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.9,76.4,0.94,24.34,1.54,6.41,809.2,13.8,3.41,0,False,,,normal
2024-01-18 07:00:00,GH001,โรงเรือนเพาะเห็ด 1,26.4,77.0,0.79,22.01,1.5,6.51,812.8,13.5,3.44,0,False,,,normal
2024-01-18 08:00:00,GH001,โรงเรือนเพาะเห็ด 1,27.7,78.9,0.78,23.66,1.44,6.55,728.2,13.3,3.17,0,False,,,normal
2024-01-18 09:00:00,GH001,โรงเรือนเพาะเห็ด 1,29.6,80.0,0.83,25.74,1.41,6.31,813.1,13.1,3.35,0,False,,,normal
2024-01-18 10:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.9,80.2,0.66,22.23,1.66,6.39,758.7,12.9,3.29,0,False,,,normal
2024-01-18 11:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.4,83.0,0.55,22.32,1.42,6.47,667.6,12.7,3.4,0,False,,,normal
2024-01-18 12:00:00,GH001,โรงเรือนเพาะเห็ด 1,26.4,79.9,0.69,22.65,1.43,6.31,783.9,12.5,3.32,0,False,,,normal
2024-01-18 13:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.4,83.9,0.52,22.47,1.57,6.35,846.1,12.3,3.42,0,False,,,normal
2024-01-18 14:00:00,GH001,โรงเรือนเพาะเห็ด 1,27.3,85.9,0.51,24.69,1.5,6.2,805.0,12.1,3.21,0,False,,,normal
2024-01-18 15:00:00,GH001,โรงเรือนเพาะเห็ด 1,26.9,88.4,0.41,24.84,1.2,6.31,851.9,11.9,3.42,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-18 16:00:00,GH001,โรงเรือนเพาะเห็ด 1,22.8,82.3,0.49,19.63,1.5,6.48,871.4,11.7,3.39,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-18 17:00:00,GH001,โรงเรือนเพาะเห็ด 1,24.4,97.4,0.08,23.96,1.33,6.65,860.3,11.5,3.42,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-18 18:00:00,GH001,โรงเรือนเพาะเห็ด 1,23.6,91.0,0.26,22.06,1.55,6.24,876.4,11.2,3.32,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-18 19:00:00,GH001,โรงเรือนเพาะเห็ด 1,27.0,86.6,0.48,24.53,1.4,6.17,763.5,11.0,3.29,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-18 20:00:00,GH001,โรงเรือนเพาะเห็ด 1,23.3,91.0,0.26,21.77,1.49,6.33,838.8,10.8,3.38,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-18 21:00:00,GH001,โรงเรือนเพาะเห็ด 1,24.4,84.0,0.49,21.48,1.5,6.22,868.9,10.6,3.35,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-18 22:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.6,79.9,0.66,21.86,1.42,6.52,768.4,10.4,3.4,0,False,,,normal
2024-01-18 23:00:00,GH001,โรงเรือนเพาะเห็ด 1,26.0,86.8,0.44,23.63,1.38,6.34,816.4,10.2,3.34,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-19 00:00:00,GH001,โรงเรือนเพาะเห็ด 1,26.8,82.1,0.63,23.51,1.61,6.45,722.1,10.0,3.35,0,False,,,normal
2024-01-19 01:00:00,GH001,โรงเรือนเพาะเห็ด 1,23.8,82.8,0.51,20.71,1.41,6.67,768.6,9.8,3.29,0,False,,,normal
2024-01-19 02:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.8,79.7,0.8,24.98,1.56,6.38,735.3,9.6,3.32,0,False,,,normal
2024-01-19 03:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.5,80.1,0.77,24.73,1.52,6.32,741.5,9.4,3.37,0,False,,,normal
2024-01-19 04:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.0,75.6,0.92,23.24,1.48,6.35,750.9,9.2,3.29,0,False,,,normal
2024-01-19 05:00:00,GH001,โรงเรือนเพาะเห็ด 1,29.0,76.3,0.95,24.42,1.32,6.41,780.5,9.0,3.33,0,False,,,normal
2024-01-19 06:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.0,76.9,0.87,23.54,1.4,6.47,653.3,8.8,3.36,0,False,,,normal
2024-01-19 07:00:00,GH001,โรงเรือนเพาะเห็ด 1,27.8,74.8,0.94,22.87,1.51,6.48,702.7,8.5,3.32,0,False,,,normal
2024-01-19 08:00:00,GH001,โรงเรือนเพาะเห็ด 1,27.3,81.3,0.68,23.8,1.56,6.48,807.4,8.3,3.33,0,False,,,normal
2024-01-19 09:00:00,GH001,โรงเรือนเพาะเห็ด 1,26.0,74.9,0.85,21.23,1.48,6.37,735.5,8.1,3.37,0,False,,,normal
2024-01-19 10:00:00,GH001,โรงเรือนเพาะเห็ด 1,26.5,76.1,0.83,21.96,1.42,6.39,725.0,7.9,3.34,0,False,,,normal
2024-01-19 11:00:00,GH001,โรงเรือนเพาะเห็ด 1,27.4,84.9,0.55,24.66,1.63,6.27,847.1,7.7,3.39,0,False,,,normal
2024-01-19 12:00:00,GH001,โรงเรือนเพาะเห็ด 1,24.7,91.7,0.26,23.26,1.37,6.58,831.0,7.5,3.39,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-19 13:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.9,86.2,0.46,23.4,1.5,6.56,877.7,7.3,3.47,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-19 14:00:00,GH001,โรงเรือนเพาะเห็ด 1,23.5,85.4,0.42,20.95,1.53,6.19,837.7,7.1,3.27,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-19 15:00:00,GH001,โรงเรือนเพาะเห็ด 1,24.4,92.9,0.22,23.21,1.56,6.24,813.6,6.9,3.39,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-19 16:00:00,GH001,โรงเรือนเพาะเห็ด 1,23.4,87.2,0.37,21.19,1.41,6.49,885.9,6.7,3.34,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-19 17:00:00,GH001,โรงเรือนเพาะเห็ด 1,24.4,89.1,0.33,22.51,1.61,6.88,847.1,6.5,3.37,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-19 18:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.3,91.7,0.27,23.87,1.6,6.79,893.7,6.2,3.33,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-19 19:00:00,GH001,โรงเรือนเพาะเห็ด 1,22.4,88.4,0.32,20.41,1.48,6.06,765.9,6.0,3.35,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-19 20:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.5,82.4,0.57,22.24,1.47,6.62,850.2,5.8,3.37,0,False,,,normal
2024-01-19 21:00:00,GH001,โรงเรือนเพาะเห็ด 1,23.0,94.7,0.15,22.13,1.49,6.29,896.3,5.6,3.37,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-19 22:00:00,GH001,โรงเรือนเพาะเห็ด 1,26.1,90.5,0.32,24.45,1.48,6.53,837.6,5.4,3.46,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-19 23:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.0,86.4,0.43,22.59,1.5,6.34,811.0,5.2,3.41,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-20 00:00:00,GH001,โรงเรือนเพาะเห็ด 1,24.5,86.8,0.4,22.12,1.49,6.39,803.5,5.0,3.36,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-20 01:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.3,81.7,0.7,24.82,1.47,6.67,766.0,4.8,3.38,0,False,,,normal
2024-01-20 02:00:00,GH001,โรงเรือนเพาะเห็ด 1,27.8,86.4,0.51,25.31,1.42,6.26,746.0,4.6,3.29,0,False,,,normal
2024-01-20 03:00:00,GH001,โรงเรือนเพาะเห็ด 1,26.2,76.2,0.81,21.69,1.49,6.21,709.9,4.4,3.49,0,False,,,normal
2024-01-20 04:00:00,GH001,โรงเรือนเพาะเห็ด 1,27.8,81.3,0.7,24.31,1.32,6.37,666.2,4.2,3.35,0,False,,,normal
2024-01-20 05:00:00,GH001,โรงเรือนเพาะเห็ด 1,27.4,78.8,0.77,23.34,1.47,6.25,755.3,4.0,3.32,0,False,,,normal
2024-01-20 06:00:00,GH001,โรงเรือนเพาะเห็ด 1,27.2,74.0,0.93,22.13,1.37,6.35,693.2,3.8,3.53,0,False,,,normal
2024-01-20 07:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.6,73.4,1.04,23.32,1.41,6.54,750.0,3.5,3.37,0,False,,,normal
2024-01-20 08:00:00,GH001,โรงเรือนเพาะเห็ด 1,27.9,78.2,0.82,23.76,1.47,6.22,704.0,3.3,3.34,0,False,,,normal
2024-01-20 09:00:00,GH001,โรงเรือนเพาะเห็ด 1,26.7,77.1,0.8,22.34,1.48,6.4,795.4,3.1,3.3,0,False,,,normal
2024-01-20 10:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.1,74.2,0.98,23.04,1.54,6.4,773.1,2.9,3.29,0,False,,,normal
2024-01-20 11:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.8,82.6,0.58,22.63,1.52,6.5,721.1,2.7,3.37,0,False,,,normal
2024-01-20 12:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.8,82.1,0.59,22.47,1.5,6.06,788.5,2.5,3.38,0,False,,,normal
2024-01-20 13:00:00,GH001,โรงเรือนเพาะเห็ด 1,23.6,80.9,0.56,20.15,1.5,6.31,826.2,2.3,3.33,0,False,,,normal
2024-01-20 14:00:00,GH001,โรงเรือนเพาะเห็ด 1,27.4,87.6,0.45,25.12,1.58,6.17,869.4,2.1,3.35,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-20 15:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.5,90.8,0.3,23.9,1.45,5.83,836.7,1.9,3.35,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-20 16:00:00,GH001,โรงเรือนเพาะเห็ด 1,24.3,89.5,0.32,22.48,1.47,6.28,923.6,1.7,3.38,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-20 17:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.2,87.4,0.41,23.0,1.72,6.57,836.4,1.5,3.38,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-20 18:00:00,GH001,โรงเรือนเพาะเห็ด 1,24.8,89.0,0.34,22.87,1.38,6.47,960.7,1.2,3.38,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-20 19:00:00,GH001,โรงเรือนเพาะเห็ด 1,23.6,85.8,0.41,21.04,1.43,6.48,805.1,1.0,3.44,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-20 20:00:00,GH001,โรงเรือนเพาะเห็ด 1,23.6,88.1,0.35,21.54,1.59,6.49,823.1,0.8,3.4,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-20 21:00:00,GH001,โรงเรือนเพาะเห็ด 1,23.4,89.0,0.32,21.51,1.52,6.4,809.1,0.6,3.35,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-20 22:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.1,86.2,0.44,22.65,1.59,6.57,830.4,0.4,3.3,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-20 23:00:00,GH001,โรงเรือนเพาะเห็ด 1,26.1,84.9,0.51,23.35,1.39,6.59,773.5,0.2,3.37,0,False,,,normal
2024-01-21 00:00:00,GH001,โรงเรือนเพาะเห็ด 1,27.1,83.4,0.59,24.02,1.7,6.55,846.5,0.0,3.36,0,False,,,normal
2024-01-21 01:00:00,GH001,โรงเรือนเพาะเห็ด 1,26.5,84.0,0.55,23.58,1.46,6.6,838.9,0.0,3.4,0,False,,,normal
2024-01-21 02:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.0,80.4,0.74,24.33,1.46,6.22,743.3,0.0,3.35,0,False,,,normal
2024-01-21 03:00:00,GH001,โรงเรือนเพาะเห็ด 1,29.9,76.4,1.0,25.28,1.57,6.49,767.7,0.0,3.43,0,False,,,normal
2024-01-21 04:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.6,74.7,0.99,23.64,1.59,6.51,647.6,0.0,3.35,0,False,,,normal
2024-01-21 05:00:00,GH001,โรงเรือนเพาะเห็ด 1,29.5,74.8,1.04,24.51,1.68,6.46,758.5,0.0,3.3,0,False,,,normal
2024-01-21 06:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.1,72.1,1.06,22.6,1.33,6.3,791.4,0.0,3.32,0,False,,,normal
2024-01-21 07:00:00,GH001,โรงเรือนเพาะเห็ด 1,29.7,72.7,1.14,24.24,1.54,6.47,760.7,0.0,3.46,0,False,,,normal
2024-01-21 08:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.1,75.5,0.93,23.39,1.45,6.03,718.0,0.0,3.35,0,False,,,normal
2024-01-21 09:00:00,GH001,โรงเรือนเพาะเห็ด 1,27.6,77.8,0.82,23.39,1.4,6.27,764.3,0.0,3.33,0,False,,,normal
2024-01-21 10:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.9,72.9,0.9,20.62,1.45,6.43,891.3,0.0,3.37,0,False,,,normal
2024-01-21 11:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.8,77.3,0.75,21.53,1.49,6.53,809.4,0.0,3.41,0,False,,,normal
2024-01-21 12:00:00,GH001,โรงเรือนเพาะเห็ด 1,27.3,80.4,0.71,23.59,1.49,6.39,774.6,0.0,3.41,0,False,,,normal
2024-01-21 13:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.6,82.8,0.56,22.44,1.61,6.68,883.3,0.0,3.39,0,False,,,normal
2024-01-21 14:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.1,82.2,0.57,21.86,1.44,6.38,822.8,0.0,3.35,0,False,,,normal
2024-01-21 15:00:00,GH001,โรงเรือนเพาะเห็ด 1,24.3,91.4,0.26,22.8,1.47,6.57,842.1,0.0,3.39,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-21 16:00:00,GH001,โรงเรือนเพาะเห็ด 1,26.0,86.9,0.44,23.66,1.51,6.4,936.9,0.0,3.44,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-21 17:00:00,GH001,โรงเรือนเพาะเห็ด 1,24.4,98.6,0.04,24.15,1.46,6.57,871.9,0.0,3.35,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-21 18:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.7,92.8,0.24,24.39,1.41,6.08,861.0,0.0,3.4,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-21 19:00:00,GH001,โรงเรือนเพาะเห็ด 1,23.1,89.8,0.29,21.32,1.43,6.24,835.2,0.0,3.33,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-21 20:00:00,GH001,โรงเรือนเพาะเห็ด 1,23.3,90.6,0.27,21.62,1.3,6.47,870.4,0.0,3.43,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-21 21:00:00,GH001,โรงเรือนเพาะเห็ด 1,26.1,88.8,0.38,24.12,1.48,6.56,847.7,0.0,3.42,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-21 22:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.4,87.6,0.4,23.18,1.6,6.4,865.2,0.0,3.37,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-21 23:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.3,83.4,0.64,25.23,1.27,6.23,802.5,0.0,3.39,0,False,,,normal
2024-01-22 00:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.3,82.2,0.57,22.0,1.43,6.18,833.4,0.0,3.42,0,False,,,normal
2024-01-22 01:00:00,GH001,โรงเรือนเพาะเห็ด 1,27.7,77.3,0.84,23.31,1.57,6.73,832.5,0.0,3.35,0,False,,,normal
2024-01-22 02:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.6,78.1,0.86,24.36,1.52,6.26,885.8,0.0,3.37,0,False,,,normal
2024-01-22 03:00:00,GH001,โรงเรือนเพาะเห็ด 1,26.2,79.1,0.71,22.28,1.41,6.2,821.7,0.0,3.37,0,False,,,normal
2024-01-22 04:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.5,78.2,0.85,24.34,1.44,6.14,777.4,0.0,3.34,0,False,,,normal
2024-01-22 05:00:00,GH001,โรงเรือนเพาะเห็ด 1,29.3,73.1,1.1,23.97,1.27,6.08,804.9,0.0,3.29,0,False,,,normal
2024-01-22 06:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.0,75.5,0.92,23.23,1.58,6.59,644.0,0.0,3.34,0,False,,,normal
2024-01-22 07:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.9,73.1,1.07,23.63,1.41,6.27,769.1,0.0,3.34,0,False,,,normal
2024-01-22 08:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.2,81.7,0.7,24.73,1.46,6.46,782.4,0.0,3.48,0,False,,,normal
2024-01-22 09:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.1,74.3,0.97,23.04,1.52,6.23,712.5,0.0,3.4,0,False,,,normal
2024-01-22 10:00:00,GH001,โรงเรือนเพาะเห็ด 1,27.2,72.4,0.99,21.8,1.34,6.22,757.0,0.0,3.36,0,False,,,normal
2024-01-22 11:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.8,75.5,0.81,21.14,1.61,6.77,806.3,0.0,3.31,0,False,,,normal
2024-01-22 12:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.9,77.9,0.74,21.71,1.51,6.75,867.4,0.0,3.41,0,False,,,normal
2024-01-22 13:00:00,GH001,โรงเรือนเพาะเห็ด 1,23.5,83.2,0.48,20.44,1.59,6.56,863.5,0.0,3.33,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-22 14:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.5,87.7,0.4,23.28,1.2,6.56,829.0,0.0,3.39,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-22 15:00:00,GH001,โรงเรือนเพาะเห็ด 1,26.0,92.3,0.26,24.65,1.43,6.17,850.1,0.0,3.33,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-22 16:00:00,GH001,โรงเรือนเพาะเห็ด 1,24.8,84.7,0.48,22.04,1.51,6.07,844.5,0.0,3.36,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-22 17:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.0,90.2,0.31,23.24,1.61,6.41,903.2,0.0,3.43,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-22 18:00:00,GH001,โรงเรือนเพาะเห็ด 1,22.5,93.4,0.18,21.42,1.55,6.56,850.3,0.0,3.4,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-22 19:00:00,GH001,โรงเรือนเพาะเห็ด 1,24.8,93.5,0.2,23.72,1.48,6.21,800.3,0.0,3.41,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-22 20:00:00,GH001,โรงเรือนเพาะเห็ด 1,23.8,93.4,0.19,22.64,1.61,6.39,798.5,0.0,3.42,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-22 21:00:00,GH001,โรงเรือนเพาะเห็ด 1,24.4,86.1,0.42,21.89,1.55,6.32,909.1,0.0,3.43,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-22 22:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.0,85.0,0.57,25.21,1.45,6.46,806.7,0.0,3.44,0,False,,,normal
2024-01-22 23:00:00,GH001,โรงเรือนเพาะเห็ด 1,26.9,85.2,0.52,24.18,1.45,6.18,755.6,0.0,3.33,0,False,,,normal
2024-01-23 00:00:00,GH001,โรงเรือนเพาะเห็ด 1,25.3,90.2,0.32,23.6,1.72,6.13,787.8,0.0,3.35,0,True,,ค่า VPD ต่ำกว่า 0.5 kPa,normal
2024-01-23 01:00:00,GH001,โรงเรือนเพาะเห็ด 1,27.7,79.7,0.75,23.83,1.67,6.55,836.7,0.0,3.43,0,False,,,normal
2024-01-23 02:00:00,GH001,โรงเรือนเพาะเห็ด 1,24.7,80.6,0.6,21.12,1.56,6.39,687.0,0.0,3.42,0,False,,,normal
2024-01-23 03:00:00,GH001,โรงเรือนเพาะเห็ด 1,27.8,78.3,0.81,23.64,1.47,6.32,674.5,0.0,3.35,0,False,,,normal
2024-01-23 04:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.3,75.6,0.94,23.58,1.55,6.27,728.8,0.0,3.41,0,False,,,normal
2024-01-23 05:00:00,GH001,โรงเรือนเพาะเห็ด 1,26.8,77.9,0.78,22.62,1.46,6.18,722.4,0.0,3.38,0,False,,,normal
2024-01-23 06:00:00,GH001,โรงเรือนเพาะเห็ด 1,29.4,76.2,0.98,24.77,1.24,6.31,746.6,0.0,3.35,0,False,,,normal
2024-01-23 07:00:00,GH001,โรงเรือนเพาะเห็ด 1,28.7,75.5,0.97,23.97,1.69,6.35,791.0,0.0,3.44,0,False,,,normal
